id;river_km_id;datetime;water_perc;ice_perc;other_perc;cloud_perc;nd_perc;qc;source
322;117263;2020-04-23T13:33:16;0;0;0;100;0;0;Sentinel-1 Sentinel-2
323;117263;2020-04-24T13:03:33;0;7;0;93;0;0;Sentinel-2
324;117263;2020-04-25T18:59:31;96;3;0;0;1;2;Sentinel-1 Sentinel-2
325;117263;2020-04-26T18:50:42;47;53;0;0;0;1;Sentinel-1 Sentinel-2
326;117263;2020-04-27T18:43:11;99;1;0;0;0;2;Sentinel-1 Sentinel-2
327;117263;2020-04-28T18:34:23;98;2;0;0;0;2;Sentinel-1 Sentinel-2
328;117263;2020-04-29T13:04:14;0;0;0;100;0;0;Sentinel-1 Sentinel-2
329;117263;2020-05-01T18:58:49;94;6;0;0;0;2;Sentinel-1 Sentinel-2
330;117263;2020-05-02T18:51:23;98;2;0;0;0;2;Sentinel-1 Sentinel-2
331;117263;2020-05-03T12:44:10;0;0;0;100;0;0;Sentinel-2
332;117263;2020-05-04T18:35:06;91;9;0;0;0;2;Sentinel-1
333;117263;2020-05-06T12:54:17;0;0;0;99;1;0;Sentinel-2
334;117263;2020-05-07T18:59:32;95;5;0;0;0;2;Sentinel-1 Sentinel-2
335;117263;2020-05-08T18:50:44;99;1;0;0;0;2;Sentinel-1 Sentinel-2
336;117263;2020-05-09T18:43:13;99;1;0;0;0;2;Sentinel-1 Sentinel-2
337;117263;2020-05-10T18:34:25;98;2;0;0;0;2;Sentinel-1 Sentinel-2
338;117263;2020-05-13T18:58:49;91;9;0;0;0;2;Sentinel-1 Sentinel-2
339;117263;2020-05-14T18:51:25;98;2;0;0;0;2;Sentinel-1 Sentinel-2
340;117263;2020-05-16T18:35:07;88;11;0;0;1;2;Sentinel-1 Sentinel-2
341;117263;2020-05-18T13:33:55;0;0;0;100;0;0;Sentinel-2
342;117263;2020-05-19T18:59:32;1;98;0;0;1;0;Sentinel-1 Sentinel-2
343;117263;2020-05-20T18:50:45;98;2;0;0;0;2;Sentinel-1 Sentinel-2
344;117263;2020-05-21T18:43:13;2;98;0;0;0;0;Sentinel-1 Sentinel-2
345;117263;2020-05-22T18:34:26;99;0;0;0;1;2;Sentinel-1 Sentinel-2
346;117263;2020-05-23T13:33:52;0;0;0;99;1;0;Sentinel-1 Sentinel-2
347;117263;2020-05-25T18:58:51;98;1;0;0;1;2;Sentinel-1 Sentinel-2
348;117263;2020-05-26T18:51:25;99;0;0;0;1;2;Sentinel-1 Sentinel-2
349;117263;2020-05-28T18:35:08;99;1;0;0;0;2;Sentinel-1 Sentinel-2
350;117263;2020-05-31T18:59:32;99;1;0;0;0;2;Sentinel-1 Sentinel-2
351;117263;2020-06-01T18:50:45;99;0;0;0;1;2;Sentinel-1 Sentinel-2
352;117263;2020-06-02T18:43:13;99;0;0;0;1;2;Sentinel-1 Sentinel-2
353;117263;2020-06-03T18:34:26;19;72;9;0;0;0;Sentinel-1 Sentinel-2
354;117263;2020-06-05T13:43:22;0;2;0;97;1;0;Sentinel-2
355;117263;2020-06-06T18:58:52;98;1;0;0;1;2;Sentinel-1 Sentinel-2
356;117263;2020-06-07T18:51:25;99;1;0;0;0;2;Sentinel-1 Sentinel-2
357;117263;2020-06-09T18:35:09;99;1;0;0;0;2;Sentinel-1 Sentinel-2
358;117263;2020-06-10T12:54:15;0;0;0;99;1;0;Sentinel-1 Sentinel-2
359;117263;2020-06-12T18:59:34;98;2;0;0;0;2;Sentinel-1 Sentinel-2
360;117263;2020-06-13T18:50:45;26;71;2;0;1;0;Sentinel-1 Sentinel-2
361;117263;2020-06-14T18:43:15;99;0;0;0;1;2;Sentinel-1 Sentinel-2
362;117263;2020-06-15T18:34:26;97;2;0;0;1;2;Sentinel-1 Sentinel-2
363;117263;2020-06-17T13:33:36;18;82;0;0;0;0;Sentinel-2
364;117263;2020-06-18T18:58:52;19;80;0;0;1;0;Sentinel-1 Sentinel-2
365;117263;2020-06-19T18:51:27;99;1;0;0;0;2;Sentinel-1 Sentinel-2
366;117263;2020-06-20T12:54:06;0;0;0;99;1;0;Sentinel-2
367;117263;2020-06-21T18:35:09;93;7;0;0;0;2;Sentinel-1 Sentinel-2
368;117263;2020-06-24T18:59:35;88;12;0;0;0;2;Sentinel-1 Sentinel-2
369;117263;2020-06-25T18:50:47;96;3;1;0;0;2;Sentinel-1 Sentinel-2
370;117263;2020-06-26T18:43:16;99;1;0;0;0;2;Sentinel-1
371;117263;2020-06-27T18:34:28;99;1;0;0;0;2;Sentinel-1 Sentinel-2
372;117263;2020-06-28T13:04:11;4;0;2;94;0;0;Sentinel-1 Sentinel-2
373;117263;2020-06-30T18:58:53;95;5;0;0;0;0;Sentinel-1 Sentinel-2
374;117263;2020-07-01T18:51:28;99;1;0;0;0;2;Sentinel-1 Sentinel-2
375;117263;2020-07-02T13:33:54;78;3;0;19;0;0;Sentinel-2
376;117263;2020-07-03T18:35:09;97;2;0;0;1;1;Sentinel-1 Sentinel-2
377;117263;2020-07-05T13:43:22;0;0;0;99;1;0;Sentinel-2
378;117263;2020-07-06T18:59:35;98;1;0;0;1;2;Sentinel-1 Sentinel-2
379;117263;2020-07-07T18:50:47;99;1;0;0;0;2;Sentinel-1 Sentinel-2
380;117263;2020-07-08T18:43:16;98;1;0;0;1;2;Sentinel-1 Sentinel-2
381;117263;2020-07-09T18:34:29;99;1;0;0;0;2;Sentinel-1 Sentinel-2
382;117263;2020-07-12T18:58:54;99;1;0;0;0;2;Sentinel-1 Sentinel-2
383;117263;2020-07-13T18:51:28;99;1;0;0;0;2;Sentinel-1 Sentinel-2
384;117263;2020-07-15T18:35:11;98;2;0;0;0;2;Sentinel-1
385;117263;2020-07-18T18:59:35;97;3;0;0;0;2;Sentinel-1 Sentinel-2
386;117263;2020-07-19T18:50:48;99;1;0;0;0;2;Sentinel-1 Sentinel-2
387;117263;2020-07-20T18:43:17;99;1;0;0;0;2;Sentinel-1 Sentinel-2
388;117263;2020-07-21T18:34:29;99;1;0;0;0;2;Sentinel-1 Sentinel-2
389;117263;2020-07-24T18:58:54;98;1;0;0;1;2;Sentinel-1 Sentinel-2
390;117263;2020-07-25T18:51:28;99;1;0;0;0;2;Sentinel-1 Sentinel-2
391;117263;2020-07-27T18:35:12;97;2;1;0;0;2;Sentinel-1 Sentinel-2
392;117263;2020-07-28T13:04:17;0;0;0;99;1;0;Sentinel-1 Sentinel-2
393;117263;2020-07-30T18:59:37;98;1;0;0;1;2;Sentinel-1 Sentinel-2
394;117263;2020-07-31T07:33:20;99;1;0;0;0;2;Sentinel-1
395;117263;2020-08-01T18:43:18;98;1;0;0;1;2;Sentinel-1 Sentinel-2
396;117263;2020-08-02T18:34:29;98;1;0;0;1;2;Sentinel-1
397;117263;2020-08-05T07:41:31;97;2;0;0;1;2;Sentinel-1
398;117263;2020-08-06T18:51:30;99;1;0;0;0;2;Sentinel-1 Sentinel-2
399;117263;2020-08-07T13:03:52;71;0;0;29;0;0;Sentinel-2
400;117263;2020-08-08T18:35:12;98;2;0;0;0;2;Sentinel-1 Sentinel-2
401;117263;2020-08-11T18:59:37;98;2;0;0;0;2;Sentinel-1 Sentinel-2
402;117263;2020-08-12T18:50:50;99;1;0;0;0;2;Sentinel-1 Sentinel-2
403;117263;2020-08-13T18:43:19;97;3;0;0;0;2;Sentinel-1
404;117263;2020-08-14T18:34:31;99;0;0;0;1;0;Sentinel-1 Sentinel-2
405;117263;2020-08-16T13:33:47;55;0;0;44;1;0;Sentinel-2
406;117263;2020-08-17T18:58:56;99;1;0;0;0;1;Sentinel-1 Sentinel-2
407;117263;2020-08-18T18:51:31;99;1;0;0;0;2;Sentinel-1 Sentinel-2
408;117263;2020-08-19T13:43:26;68;0;0;31;1;0;Sentinel-2
409;117263;2020-08-20T18:35:12;97;2;0;0;1;2;Sentinel-1 Sentinel-2
410;117263;2020-08-21T13:33:56;100;0;0;0;0;0;Sentinel-1 Sentinel-2
411;117263;2020-08-22T13:04:14;98;0;0;2;0;0;Sentinel-2
412;117263;2020-08-23T18:59:38;98;1;0;0;1;2;Sentinel-1 Sentinel-2
413;117263;2020-08-24T18:50:50;99;0;0;0;1;0;Sentinel-1 Sentinel-2
414;117263;2020-08-25T18:43:19;99;1;0;0;0;2;Sentinel-1 Sentinel-2
415;117263;2020-08-26T18:34:32;99;1;0;0;0;2;Sentinel-1 Sentinel-2
416;117263;2020-08-27T13:04:11;98;0;0;2;0;0;Sentinel-1 Sentinel-2
417;117263;2020-08-29T18:58:57;99;1;0;0;0;2;Sentinel-1 Sentinel-2
418;117263;2020-08-30T07:34:16;99;1;0;0;0;2;Sentinel-1
419;117263;2020-09-01T18:35:14;97;2;0;0;1;2;Sentinel-1 Sentinel-2
420;117263;2020-09-04T18:59:39;95;5;0;0;0;2;Sentinel-1 Sentinel-2
421;117263;2020-09-05T18:50:50;98;1;0;0;1;0;Sentinel-1 Sentinel-2
422;117263;2020-09-06T18:43:20;98;1;0;0;1;2;Sentinel-1
423;117263;2020-09-07T18:34:32;98;2;0;0;0;2;Sentinel-1 Sentinel-2
424;117263;2020-09-10T18:58:57;98;1;0;0;1;2;Sentinel-1 Sentinel-2
425;117263;2020-09-11T18:51:32;99;1;0;0;0;2;Sentinel-1 Sentinel-2
426;117263;2020-09-13T18:35:14;98;1;0;0;1;2;Sentinel-1 Sentinel-2
427;117263;2020-09-15T12:44:14;84;0;0;15;1;0;Sentinel-2
428;117263;2020-09-16T07:42:26;98;1;0;0;1;2;Sentinel-1
429;117263;2020-09-17T18:50:50;98;1;0;0;1;2;Sentinel-1 Sentinel-2
430;117263;2020-09-18T18:43:20;99;1;0;0;0;2;Sentinel-1 Sentinel-2
431;117263;2020-09-19T18:34:32;93;7;0;0;0;2;Sentinel-1 Sentinel-2
432;117263;2020-09-20T12:43:51;0;0;0;99;1;0;Sentinel-1 Sentinel-2
433;117263;2020-09-21T13:04:12;0;0;0;99;1;0;Sentinel-2
434;117263;2020-09-22T18:58:57;98;1;0;0;1;2;Sentinel-1 Sentinel-2
435;117263;2020-09-23T18:51:32;94;0;5;0;1;2;Sentinel-1 Sentinel-2
436;117263;2020-09-25T18:35:14;98;1;0;0;1;0;Sentinel-1 Sentinel-2
437;117263;2020-09-28T18:59:39;98;2;0;0;0;2;Sentinel-1 Sentinel-2
438;117263;2020-09-29T18:50:52;99;1;0;0;0;2;Sentinel-1 Sentinel-2
439;117263;2020-09-30T18:43:21;99;1;0;0;0;2;Sentinel-1 Sentinel-2
440;117263;2020-10-01T18:34:32;98;1;0;0;1;0;Sentinel-1 Sentinel-2
441;117263;2020-10-04T18:58:57;98;1;0;0;1;2;Sentinel-1 Sentinel-2
442;117263;2020-10-05T18:51:32;99;1;0;0;0;2;Sentinel-1 Sentinel-2
443;117263;2020-10-07T18:35:15;99;1;0;0;0;2;Sentinel-1 Sentinel-2
444;117263;2020-10-08T12:54:17;87;1;7;4;1;0;Sentinel-1 Sentinel-2
445;117263;2020-10-10T18:59:40;99;1;0;0;0;0;Sentinel-1 Sentinel-2
446;117263;2020-10-11T18:50:52;99;1;0;0;0;2;Sentinel-1 Sentinel-2
447;117263;2020-10-12T18:43:21;98;1;0;0;1;2;Sentinel-1 Sentinel-2
448;117263;2020-10-13T18:34:32;99;1;0;0;0;0;Sentinel-1 Sentinel-2
449;117263;2020-10-15T13:33:47;99;0;0;0;1;0;Sentinel-2
450;117263;2020-10-16T18:58:57;97;0;3;0;0;1;Sentinel-1 Sentinel-2
451;117263;2020-10-17T18:51:33;99;1;0;0;0;2;Sentinel-1 Sentinel-2
452;117263;2020-10-19T18:35:15;99;1;0;0;0;2;Sentinel-1 Sentinel-2
453;117263;2020-10-20T13:33:25;89;1;0;9;1;0;Sentinel-1 Sentinel-2
454;117263;2020-10-21T13:04:09;87;1;6;5;1;0;Sentinel-2
455;117263;2020-10-22T07:42:26;96;3;0;0;1;2;Sentinel-1
456;117263;2020-10-23T18:50:52;98;1;0;0;1;2;Sentinel-1 Sentinel-2
457;117263;2020-10-24T18:43:21;96;4;0;0;0;2;Sentinel-1 Sentinel-2
458;117263;2020-10-25T18:34:32;98;1;0;0;1;2;Sentinel-1 Sentinel-2
459;117263;2020-10-26T13:04:16;0;1;25;74;0;0;Sentinel-1 Sentinel-2
460;117263;2020-10-28T18:58:57;73;11;16;0;0;2;Sentinel-1 Sentinel-2
461;117263;2020-10-29T18:51:33;98;1;0;0;1;2;Sentinel-1 Sentinel-2
462;117263;2020-10-31T18:35:15;98;2;0;0;0;2;Sentinel-1 Sentinel-2
463;117263;2020-11-02T12:54:09;0;0;0;100;0;0;Sentinel-2
464;117263;2020-11-03T18:59:40;78;22;0;0;0;2;Sentinel-1 Sentinel-2
465;117263;2020-11-04T18:50:52;99;1;0;0;0;2;Sentinel-1 Sentinel-2
466;117263;2020-11-05T18:43:21;86;13;0;0;1;2;Sentinel-1 Sentinel-2
467;117263;2020-11-06T18:34:32;96;4;0;0;0;2;Sentinel-1 Sentinel-2
468;117263;2020-11-09T18:58:57;97;2;0;0;1;2;Sentinel-1 Sentinel-2
469;117263;2020-11-10T18:51:32;99;1;0;0;0;2;Sentinel-1 Sentinel-2
470;117263;2020-11-12T18:35:14;97;3;0;0;0;2;Sentinel-1
471;117263;2020-11-15T07:42:26;98;1;0;0;1;2;Sentinel-1
472;117263;2020-11-16T07:33:24;99;1;0;0;0;2;Sentinel-1
473;117263;2020-11-17T18:43:20;99;1;0;0;0;2;Sentinel-1
474;117263;2020-11-18T18:34:32;98;1;0;0;1;2;Sentinel-1
475;117263;2020-11-21T07:41:34;98;2;0;0;0;2;Sentinel-1
476;117263;2020-11-22T07:34:16;99;1;0;0;0;2;Sentinel-1
477;117263;2020-11-24T18:35:14;98;2;0;0;0;2;Sentinel-1
478;117263;2020-11-27T07:42:26;52;47;0;0;1;2;Sentinel-1
479;117263;2020-11-28T07:33:23;96;4;0;0;0;2;Sentinel-1
480;117263;2020-11-29T18:43:20;98;1;0;0;1;2;Sentinel-1
481;117263;2020-11-30T18:34:32;98;2;0;0;0;2;Sentinel-1
482;117263;2020-12-03T07:41:32;98;2;0;0;0;2;Sentinel-1
483;117263;2020-12-04T07:34:16;98;2;0;0;0;2;Sentinel-1
484;117263;2020-12-06T18:35:14;97;3;0;0;0;2;Sentinel-1
485;117263;2020-12-09T07:42:26;96;3;0;0;1;2;Sentinel-1
486;117263;2020-12-10T07:33:23;98;2;0;0;0;2;Sentinel-1
487;117263;2020-12-11T18:43:20;95;5;0;0;0;2;Sentinel-1
488;117263;2020-12-12T18:34:32;63;37;0;0;0;2;Sentinel-1
489;117263;2020-12-15T07:41:32;92;8;0;0;0;2;Sentinel-1
490;117263;2020-12-16T07:34:16;96;3;0;0;1;2;Sentinel-1
491;117263;2020-12-18T18:35:12;97;3;0;0;0;2;Sentinel-1
492;117263;2020-12-21T07:42:25;95;4;0;0;1;2;Sentinel-1
493;117263;2020-12-22T07:33:22;99;1;0;0;0;2;Sentinel-1
494;117263;2020-12-23T18:43:19;98;2;0;0;0;2;Sentinel-1
495;117263;2020-12-24T18:34:31;91;9;0;0;0;2;Sentinel-1
496;117263;2020-12-27T07:41:32;82;18;0;0;0;2;Sentinel-1
497;117263;2020-12-28T07:34:14;88;12;0;0;0;2;Sentinel-1
498;117263;2020-12-30T18:35:12;88;11;0;0;1;2;Sentinel-1
499;117263;2021-01-02T07:42:25;88;12;0;0;0;2;Sentinel-1
500;117263;2021-01-03T07:33:22;99;1;0;0;0;2;Sentinel-1
501;117263;2021-01-04T18:43:18;90;10;0;0;0;2;Sentinel-1
502;117263;2021-01-05T18:34:29;88;12;0;0;0;2;Sentinel-1
503;117263;2021-01-08T07:41:31;89;11;0;0;0;2;Sentinel-1
504;117263;2021-01-09T07:34:14;89;11;0;0;0;2;Sentinel-1
505;117263;2021-01-11T18:35:12;88;11;0;0;1;2;Sentinel-1
506;117263;2021-01-14T07:42:23;87;13;0;0;0;2;Sentinel-1
507;117263;2021-01-15T07:33:21;92;8;0;0;0;2;Sentinel-1
508;117263;2021-01-16T18:43:18;92;8;0;0;0;2;Sentinel-1
509;117263;2021-01-17T18:34:30;91;9;0;0;0;2;Sentinel-1
510;117263;2021-01-20T07:41:31;93;7;0;0;0;2;Sentinel-1
511;117263;2021-01-21T07:34:14;95;5;0;0;0;2;Sentinel-1
512;117263;2021-01-23T18:35:11;90;10;0;0;0;2;Sentinel-1
513;117263;2021-01-26T18:59:36;91;8;0;0;1;2;Sentinel-1 Sentinel-2
514;117263;2021-01-27T18:50:48;97;3;0;0;0;2;Sentinel-1 Sentinel-2
515;117263;2021-01-28T18:43:18;96;3;0;0;1;2;Sentinel-1 Sentinel-2
516;117263;2021-01-29T18:34:29;95;4;0;0;1;2;Sentinel-1 Sentinel-2
517;117263;2021-02-01T18:58:54;96;4;0;0;0;2;Sentinel-1 Sentinel-2
518;117263;2021-02-02T18:51:29;93;7;0;0;0;2;Sentinel-1 Sentinel-2
519;117263;2021-02-04T18:35:11;94;5;0;0;1;2;Sentinel-1 Sentinel-2
520;117263;2021-02-05T12:53:39;0;0;0;99;1;0;Sentinel-1 Sentinel-2
521;117263;2021-02-07T18:59:36;92;7;0;0;1;2;Sentinel-1 Sentinel-2
522;117263;2021-02-08T18:50:48;98;2;0;0;0;2;Sentinel-1 Sentinel-2
523;117263;2021-02-09T18:43:17;97;3;0;0;0;2;Sentinel-1 Sentinel-2
524;117263;2021-02-10T18:34:29;96;4;0;0;0;2;Sentinel-1 Sentinel-2
525;117263;2021-02-12T13:33:39;0;22;0;78;0;0;Sentinel-2
526;117263;2021-02-13T07:41:29;96;4;0;0;0;2;Sentinel-1
527;117263;2021-02-14T07:34:13;98;2;0;0;0;2;Sentinel-1
528;117263;2021-02-15T12:54:11;0;94;1;5;0;0;Sentinel-2
529;117263;2021-02-16T18:35:11;95;4;0;0;1;2;Sentinel-1 Sentinel-2
530;117263;2021-02-17T12:44:11;0;0;0;99;1;0;Sentinel-1 Sentinel-2
531;117263;2021-02-18T13:04:09;5;94;0;0;1;0;Sentinel-2
532;117263;2021-02-19T18:59:36;96;3;0;0;1;2;Sentinel-1 Sentinel-2
533;117263;2021-02-20T18:50:48;58;42;0;0;0;1;Sentinel-1 Sentinel-2
534;117263;2021-02-21T18:43:17;97;2;0;0;1;2;Sentinel-1
535;117263;2021-02-22T18:34:29;97;3;0;0;0;2;Sentinel-1 Sentinel-2
536;117263;2021-02-25T18:58:54;20;80;0;0;0;0;Sentinel-1 Sentinel-2
537;117263;2021-02-26T07:34:13;98;2;0;0;0;2;Sentinel-1
538;117263;2021-02-28T18:35:11;5;94;0;0;1;0;Sentinel-1 Sentinel-2
539;117263;2021-03-03T18:59:36;94;6;0;0;0;2;Sentinel-1 Sentinel-2
540;117263;2021-03-04T18:50:48;50;48;2;0;0;1;Sentinel-1 Sentinel-2
541;117263;2021-03-05T18:43:17;14;86;0;0;0;0;Sentinel-1 Sentinel-2
542;117263;2021-03-06T18:34:29;96;3;0;0;1;2;Sentinel-1 Sentinel-2
543;117263;2021-03-07T12:54:12;0;0;0;99;1;0;Sentinel-1 Sentinel-2
544;117263;2021-03-09T18:58:54;97;3;0;0;0;2;Sentinel-1 Sentinel-2
545;117263;2021-03-10T07:34:13;97;2;0;0;1;2;Sentinel-1
546;117263;2021-03-12T18:34:56;93;7;0;0;0;2;Sentinel-1 Sentinel-2
547;117263;2021-03-15T18:59:36;92;8;0;0;0;2;Sentinel-1 Sentinel-2
548;117263;2021-03-16T13:23:57;98;2;0;0;0;2;Sentinel-1 Sentinel-2
549;117263;2021-03-17T18:43:17;91;8;0;0;1;2;Sentinel-1 Sentinel-2
550;117263;2021-03-19T12:44:11;0;12;0;88;0;0;Sentinel-1 Sentinel-2
551;117263;2021-03-21T18:58:54;98;2;0;0;0;2;Sentinel-1 Sentinel-2
552;117263;2021-03-22T18:51:29;96;3;0;0;1;2;Sentinel-1 Sentinel-2
553;117263;2021-03-24T18:34:57;37;62;1;0;0;1;Sentinel-1 Sentinel-2
554;117263;2021-03-27T18:59:36;96;4;0;0;0;2;Sentinel-1 Sentinel-2
555;117263;2021-03-28T18:50:40;98;2;0;0;0;2;Sentinel-1 Sentinel-2
556;117263;2021-03-29T18:43:17;97;3;0;0;0;2;Sentinel-1 Sentinel-2
557;117263;2021-03-30T13:04:09;0;0;0;100;0;0;Sentinel-2
558;117263;2021-04-01T13:43:18;0;31;1;67;1;0;Sentinel-2
559;117263;2021-04-02T18:58:54;97;3;0;0;0;2;Sentinel-1 Sentinel-2
560;117263;2021-04-03T18:51:29;98;2;0;0;0;2;Sentinel-1 Sentinel-2
561;117263;2021-04-05T18:34:58;92;7;0;0;1;2;Sentinel-1 Sentinel-2
562;117263;2021-04-08T18:59:36;89;11;0;0;0;2;Sentinel-1 Sentinel-2
563;117263;2021-04-09T18:50:40;94;5;0;0;1;2;Sentinel-1 Sentinel-2
564;117263;2021-04-10T18:43:17;95;4;0;0;1;2;Sentinel-1 Sentinel-2
565;117263;2021-04-13T13:33:47;0;27;0;73;0;0;Sentinel-2
566;117263;2021-04-14T18:58:55;52;47;1;0;0;1;Sentinel-1 Sentinel-2
567;117263;2021-04-15T07:34:14;97;3;0;0;0;2;Sentinel-1
568;117263;2021-04-16T12:53:45;0;100;0;0;0;0;Sentinel-2
569;117263;2021-04-17T18:34:58;97;2;0;0;1;2;Sentinel-1
570;117263;2021-04-18T13:33:36;0;73;0;26;1;0;Sentinel-1 Sentinel-2
571;117263;2021-04-19T13:04:06;0;99;0;1;0;0;Sentinel-2
572;117263;2021-04-20T18:59:37;86;13;0;0;1;2;Sentinel-1 Sentinel-2
573;117263;2021-04-21T18:50:41;97;3;0;0;0;2;Sentinel-1 Sentinel-2
574;117263;2021-04-22T18:43:18;99;1;0;0;0;2;Sentinel-1
575;117263;2021-04-23T18:34:04;99;1;0;0;0;2;Sentinel-1 Sentinel-2
576;117263;2021-04-26T18:58:55;99;1;0;0;0;2;Sentinel-1 Sentinel-2
577;117263;2021-04-27T18:51:30;98;1;0;0;1;2;Sentinel-1 Sentinel-2
578;117263;2021-04-29T18:34:58;83;17;0;0;0;2;Sentinel-1 Sentinel-2
579;117263;2021-05-01T12:54:00;0;18;0;82;0;0;Sentinel-2
580;117263;2021-05-02T07:42:25;90;10;0;0;0;2;Sentinel-1
581;117263;2021-05-03T18:50:41;98;2;0;0;0;2;Sentinel-1 Sentinel-2
582;117263;2021-05-04T18:43:18;97;2;0;0;1;2;Sentinel-1 Sentinel-2
583;117263;2021-05-08T18:58:56;95;5;0;0;0;2;Sentinel-1 Sentinel-2
584;117263;2021-05-09T18:51:31;98;2;0;0;0;2;Sentinel-1 Sentinel-2
585;117263;2021-05-11T18:35:00;93;7;0;0;0;2;Sentinel-1 Sentinel-2
586;117263;2021-05-13T13:33:51;0;99;0;1;0;0;Sentinel-2
587;117263;2021-05-14T18:59:38;83;16;0;0;1;2;Sentinel-1 Sentinel-2
588;117263;2021-05-15T18:50:42;98;2;0;0;0;2;Sentinel-1 Sentinel-2
589;117263;2021-05-16T18:43:19;96;3;0;0;1;2;Sentinel-1 Sentinel-2
590;117263;2021-05-17T18:34:21;95;5;0;0;0;2;Sentinel-1 Sentinel-2
591;117263;2021-05-19T13:04:02;0;0;0;99;1;0;Sentinel-2
592;117263;2021-05-20T18:58:56;93;6;0;0;1;2;Sentinel-1 Sentinel-2
593;117263;2021-05-21T18:51:31;53;46;0;0;1;1;Sentinel-1 Sentinel-2
594;117263;2021-05-23T18:35:01;91;8;0;0;1;2;Sentinel-1 Sentinel-2
595;117263;2021-05-26T18:59:39;0;99;0;0;1;0;Sentinel-1 Sentinel-2
596;117263;2021-05-27T18:50:42;99;0;0;0;1;2;Sentinel-1 Sentinel-2
597;117263;2021-05-28T18:43:20;99;0;0;0;1;2;Sentinel-1 Sentinel-2
598;117263;2021-05-29T13:04:03;0;0;0;100;0;0;Sentinel-2
599;117263;2021-05-31T13:43:21;0;67;2;30;1;0;Sentinel-2
600;117263;2021-06-01T18:58:57;99;1;0;0;0;2;Sentinel-1 Sentinel-2
601;117263;2021-06-02T18:51:32;99;1;0;0;0;2;Sentinel-1 Sentinel-2
602;117263;2021-06-05T12:53:45;1;99;0;0;0;0;Sentinel-1 Sentinel-2
603;117263;2021-06-07T18:59:39;96;3;0;0;1;2;Sentinel-1 Sentinel-2
604;117263;2021-06-08T18:50:42;1;97;1;0;1;0;Sentinel-1 Sentinel-2
605;117263;2021-06-09T18:43:20;99;1;0;0;0;2;Sentinel-1
606;117263;2021-06-10T12:54:14;1;35;3;61;0;0;Sentinel-2
607;117263;2021-06-12T13:33:53;0;0;0;99;1;0;Sentinel-2
608;117263;2021-06-13T07:41:34;99;1;0;0;0;2;Sentinel-1
609;117263;2021-06-14T18:51:33;98;2;0;0;0;2;Sentinel-1 Sentinel-2
610;117263;2021-06-15T13:43:20;0;0;0;99;1;0;Sentinel-2
611;117263;2021-06-19T18:59:40;99;1;0;0;0;2;Sentinel-1 Sentinel-2
612;117263;2021-06-20T18:50:44;96;3;0;0;1;2;Sentinel-1 Sentinel-2
613;117263;2021-06-21T18:43:21;99;1;0;0;0;2;Sentinel-1 Sentinel-2
614;117263;2021-06-22T18:34:21;98;2;0;0;0;2;Sentinel-1 Sentinel-2
615;117263;2021-06-25T18:58:59;99;1;0;0;0;2;Sentinel-1 Sentinel-2
616;117263;2021-06-26T18:51:33;98;1;0;0;1;2;Sentinel-1 Sentinel-2
617;117263;2021-06-28T18:35:03;97;2;0;0;1;2;Sentinel-1 Sentinel-2
618;117263;2021-06-30T12:53:51;40;35;16;9;0;0;Sentinel-2
619;117263;2021-07-01T18:59:41;90;10;0;0;0;2;Sentinel-1 Sentinel-2
620;117263;2021-07-02T18:50:45;63;17;19;0;1;1;Sentinel-1 Sentinel-2
621;117263;2021-07-03T18:43:21;74;21;5;0;0;0;Sentinel-1 Sentinel-2
622;117263;2021-07-07T18:58:59;89;10;0;0;1;0;Sentinel-1 Sentinel-2
623;117263;2021-07-08T18:51:33;99;1;0;0;0;2;Sentinel-1 Sentinel-2
624;117263;2021-07-10T18:35:04;96;3;0;0;1;0;Sentinel-1 Sentinel-2
625;117263;2021-07-12T12:43:48;0;0;0;99;1;0;Sentinel-2
626;117263;2021-07-13T18:59:42;99;1;0;0;0;2;Sentinel-1 Sentinel-2
627;117263;2021-07-14T07:33:26;99;0;0;0;1;2;Sentinel-1
628;117263;2021-07-15T18:43:23;98;1;1;0;0;1;Sentinel-1 Sentinel-2
629;117263;2021-07-16T18:34:28;98;1;0;0;1;2;Sentinel-1 Sentinel-2
630;117263;2021-07-17T13:33:33;34;0;0;65;1;0;Sentinel-1 Sentinel-2
631;117263;2021-07-18T13:04:08;99;0;0;0;1;0;Sentinel-2
632;117263;2021-07-19T18:59:00;99;1;0;0;0;2;Sentinel-1 Sentinel-2
633;117263;2021-07-20T12:54:15;99;1;0;0;0;0;Sentinel-1 Sentinel-2
634;117263;2021-07-22T18:35:04;99;0;1;0;0;0;Sentinel-1 Sentinel-2
635;117263;2021-07-25T18:59:42;99;1;0;0;0;2;Sentinel-1 Sentinel-2
636;117263;2021-07-26T18:50:45;99;1;0;0;0;2;Sentinel-1 Sentinel-2
637;117263;2021-07-27T18:43:23;99;1;0;0;0;2;Sentinel-1 Sentinel-2
638;117263;2021-07-30T13:43:22;99;0;0;0;1;0;Sentinel-2
639;117263;2021-07-31T18:59:00;99;1;0;0;0;2;Sentinel-1 Sentinel-2
640;117263;2021-08-01T18:51:36;99;1;0;0;0;2;Sentinel-1 Sentinel-2
641;117263;2021-08-03T18:35:05;98;1;0;0;1;2;Sentinel-1 Sentinel-2
642;117263;2021-08-06T18:59:43;99;1;0;0;0;2;Sentinel-1 Sentinel-2
