id;river_km_id;datetime;water_perc;ice_perc;other_perc;cloud_perc;nd_perc;qc;source
1;335056;2022-01-02T11:36:14;0;0;0;83;17;0;Sentinel-1 Sentinel-2
2;335056;2022-01-05T17:52:05;79;5;0;0;16;2;Sentinel-1 Sentinel-2
3;335056;2022-01-07T17:35:56;4;0;1;80;15;0;Sentinel-1 Sentinel-2
4;335056;2022-01-10T18:00:16;75;10;0;0;15;2;Sentinel-1
5;335056;2022-01-12T17:44:02;80;1;0;0;19;2;Sentinel-1 Sentinel-2
6;335056;2022-01-17T17:52:05;82;3;0;0;15;2;Sentinel-1 Sentinel-2
7;335056;2022-01-20T18:16:26;0;0;0;84;16;0;Sentinel-1 Sentinel-2
8;335056;2022-01-22T18:00:14;82;3;0;0;15;2;Sentinel-1 Sentinel-2
9;335056;2022-01-24T17:44:02;74;0;0;0;26;2;Sentinel-1 Sentinel-2
10;335056;2022-01-27T18:08:10;0;0;0;84;16;0;Sentinel-1 Sentinel-2
11;335056;2022-01-29T17:52:04;33;52;0;0;15;2;Sentinel-1 Sentinel-2
12;335056;2022-02-03T18:00:14;80;5;0;0;15;2;Sentinel-1 Sentinel-2
13;335056;2022-02-04T11:46:08;0;0;0;84;16;0;Sentinel-2
14;335056;2022-02-05T06:31:02;84;0;0;0;16;2;Sentinel-1
15;335056;2022-02-06T11:36:06;0;0;0;85;15;0;Sentinel-2
16;335056;2022-02-09T11:46:03;0;0;0;84;16;0;Sentinel-2
17;335056;2022-02-10T17:52:04;80;1;0;0;19;2;Sentinel-1 Sentinel-2
18;335056;2022-02-11T11:35:59;0;0;0;81;19;0;Sentinel-2
19;335056;2022-02-14T11:46:09;0;0;0;87;13;0;Sentinel-2
20;335056;2022-02-15T18:00:14;79;10;0;0;11;2;Sentinel-1 Sentinel-2
21;335056;2022-02-17T17:44:01;84;0;0;0;16;2;Sentinel-1 Sentinel-2
22;335056;2022-02-19T11:46:03;0;81;0;0;19;0;Sentinel-1 Sentinel-2
23;335056;2022-02-21T11:36:14;63;0;14;0;23;0;Sentinel-2
24;335056;2022-02-22T17:52:04;56;20;0;0;24;2;Sentinel-1 Sentinel-2
25;335056;2022-02-27T18:00:14;85;0;0;0;15;2;Sentinel-1
26;335056;2022-03-01T17:43:36;84;0;0;0;16;2;Sentinel-1 Sentinel-2
27;335056;2022-03-06T17:52:04;75;10;0;0;15;2;Sentinel-1 Sentinel-2
28;335056;2022-03-08T11:36:05;69;0;14;0;17;0;Sentinel-1 Sentinel-2
29;335056;2022-03-11T18:00:14;74;12;0;0;14;2;Sentinel-1 Sentinel-2
30;335056;2022-03-13T17:44:01;81;3;0;0;16;2;Sentinel-1 Sentinel-2
31;335056;2022-03-16T18:08:09;0;0;0;76;24;0;Sentinel-1 Sentinel-2
32;335056;2022-03-18T17:52:04;76;0;0;0;24;2;Sentinel-1 Sentinel-2
33;335056;2022-03-21T18:16:01;82;0;6;0;12;0;Sentinel-1 Sentinel-2
34;335056;2022-03-23T18:00:14;82;0;3;0;15;0;Sentinel-1 Sentinel-2
35;335056;2022-03-25T17:44:01;89;0;0;0;11;2;Sentinel-1 Sentinel-2
36;335056;2022-03-26T11:46:11;0;0;0;85;15;0;Sentinel-2
37;335056;2022-03-28T18:08:10;72;0;12;0;16;0;Sentinel-1 Sentinel-2
38;335056;2022-03-30T17:52:04;85;0;0;0;15;2;Sentinel-1 Sentinel-2
39;335056;2022-03-31T11:46:04;0;0;0;84;16;0;Sentinel-2
40;335056;2022-04-02T18:16:26;0;0;0;84;16;0;Sentinel-1 Sentinel-2
41;335056;2022-04-04T18:00:14;73;12;0;0;15;2;Sentinel-1
42;335056;2022-04-06T11:15:51;84;0;0;0;16;2;Sentinel-1 Sentinel-2
43;335056;2022-04-07T11:35:17;0;0;0;76;24;0;Sentinel-2
44;335056;2022-04-10T11:45:11;0;0;0;85;15;0;Sentinel-2
45;335056;2022-04-11T06:39:16;74;3;0;0;23;2;Sentinel-1
46;335056;2022-04-11T17:52:04;69;4;0;0;27;2;Sentinel-1 Sentinel-2
47;335056;2022-04-12T11:35:27;0;0;0;84;16;0;Sentinel-2
48;335056;2022-04-16T18:00:14;79;6;0;0;15;2;Sentinel-1
49;335056;2022-04-18T17:44:02;76;0;0;0;24;2;Sentinel-1 Sentinel-2
50;335056;2022-04-20T11:46:04;73;0;12;0;15;0;Sentinel-1 Sentinel-2
51;335056;2022-04-23T17:52:05;89;0;0;0;11;2;Sentinel-1 Sentinel-2
52;335056;2022-04-27T11:36:05;0;0;0;76;24;0;Sentinel-2
53;335056;2022-04-28T18:00:16;79;6;0;0;15;2;Sentinel-1
54;335056;2022-04-30T17:44:02;84;0;0;0;16;2;Sentinel-1 Sentinel-2
55;335056;2022-05-05T06:39:17;71;6;0;0;23;2;Sentinel-1
56;335056;2022-05-05T17:52:05;79;6;0;0;15;2;Sentinel-1
57;335056;2022-05-07T11:36:07;0;0;0;88;12;0;Sentinel-1 Sentinel-2
58;335056;2022-05-10T18:00:16;75;10;0;0;15;2;Sentinel-1 Sentinel-2
59;335056;2022-05-12T11:36:11;85;0;0;0;15;2;Sentinel-1 Sentinel-2
60;335056;2022-05-15T18:08:12;0;0;0;76;24;0;Sentinel-1 Sentinel-2
61;335056;2022-05-17T17:52:06;3;73;0;0;24;2;Sentinel-1 Sentinel-2
62;335056;2022-05-22T18:00:17;76;9;0;0;15;2;Sentinel-1
63;335056;2022-05-29T17:52:07;79;5;0;0;16;2;Sentinel-1 Sentinel-2
64;335056;2022-06-01T18:16:29;0;0;0;89;11;0;Sentinel-1 Sentinel-2
65;335056;2022-06-03T18:00:17;71;13;0;0;16;2;Sentinel-1 Sentinel-2
66;335056;2022-06-04T11:46:15;73;0;11;0;16;0;Sentinel-2
67;335056;2022-06-05T11:15:57;84;0;0;0;16;2;Sentinel-1 Sentinel-2
68;335056;2022-06-06T11:35:26;0;0;0;81;19;0;Sentinel-2
69;335056;2022-06-09T11:45:21;67;0;16;1;16;0;Sentinel-2
70;335056;2022-06-10T17:52:08;75;6;0;0;19;2;Sentinel-1 Sentinel-2
71;335056;2022-06-15T18:00:19;79;5;0;0;16;2;Sentinel-1 Sentinel-2
72;335056;2022-06-17T17:44:06;83;2;0;0;15;2;Sentinel-1 Sentinel-2
73;335056;2022-06-22T06:39:20;64;13;0;0;23;2;Sentinel-1
74;335056;2022-06-22T17:52:09;69;16;0;0;15;2;Sentinel-1
75;335056;2022-06-26T11:35:44;67;0;17;0;16;0;Sentinel-2
76;335056;2022-06-27T18:00:20;76;8;0;0;16;2;Sentinel-1 Sentinel-2
77;335056;2022-06-29T17:44:06;81;0;0;0;19;2;Sentinel-1 Sentinel-2
78;335056;2022-07-04T17:52:10;82;3;0;0;15;2;Sentinel-1 Sentinel-2
79;335056;2022-07-09T18:00:21;59;18;0;0;23;2;Sentinel-1 Sentinel-2
80;335056;2022-07-11T06:31:08;84;0;0;0;16;2;Sentinel-1
81;335056;2022-07-16T17:52:10;81;4;0;0;15;2;Sentinel-1 Sentinel-2
82;335056;2022-07-21T18:00:21;65;11;0;0;24;2;Sentinel-1 Sentinel-2
83;335056;2022-07-23T17:44:08;83;1;0;0;16;2;Sentinel-1 Sentinel-2
84;335056;2022-07-28T17:52:11;79;6;0;0;15;2;Sentinel-1 Sentinel-2
85;335056;2022-07-29T11:46:13;72;0;12;0;16;0;Sentinel-2
86;335056;2022-07-31T18:16:33;0;0;0;84;16;0;Sentinel-1 Sentinel-2
87;335056;2022-08-02T18:00:22;75;10;0;0;15;2;Sentinel-1 Sentinel-2
88;335056;2022-08-04T17:44:09;84;0;0;0;16;2;Sentinel-1 Sentinel-2
89;335056;2022-08-05T11:36:16;0;0;0;88;12;0;Sentinel-2
90;335056;2022-08-09T17:52:12;73;8;0;0;19;2;Sentinel-1 Sentinel-2
91;335056;2022-08-10T11:36:24;0;0;0;85;15;0;Sentinel-2
92;335056;2022-08-13T11:46:21;0;0;0;88;12;0;Sentinel-2
93;335056;2022-08-14T18:00:23;74;11;0;0;15;2;Sentinel-1 Sentinel-2
94;335056;2022-08-16T17:44:09;83;1;0;0;16;2;Sentinel-1 Sentinel-2
95;335056;2022-08-20T11:36:13;0;0;0;84;16;0;Sentinel-2
96;335056;2022-08-21T17:52:13;82;1;0;0;17;2;Sentinel-1 Sentinel-2
97;335056;2022-08-25T11:36:12;0;0;0;89;11;0;Sentinel-2
98;335056;2022-08-26T18:00:23;82;1;0;0;17;2;Sentinel-1 Sentinel-2
99;335056;2022-08-28T17:44:09;89;0;0;0;11;2;Sentinel-1 Sentinel-2
100;335056;2022-09-02T11:45:15;80;4;0;0;16;2;Sentinel-1 Sentinel-2
101;335056;2022-09-07T18:00:24;81;3;0;0;16;2;Sentinel-1 Sentinel-2
102;335056;2022-09-12T18:08:18;0;0;0;85;15;0;Sentinel-1 Sentinel-2
103;335056;2022-09-14T17:52:14;75;14;0;0;11;2;Sentinel-1 Sentinel-2
104;335056;2022-09-19T18:00:24;69;8;0;0;23;2;Sentinel-1 Sentinel-2
105;335056;2022-09-21T17:44:09;84;0;0;0;16;2;Sentinel-1 Sentinel-2
106;335056;2022-09-22T11:46:06;70;0;12;0;18;0;Sentinel-2
107;335056;2022-09-26T17:52:14;78;6;0;0;16;2;Sentinel-1 Sentinel-2
108;335056;2022-09-27T11:45:59;0;0;0;84;16;0;Sentinel-2
109;335056;2022-10-01T18:00:24;79;10;0;0;11;2;Sentinel-1 Sentinel-2
110;335056;2022-10-03T06:31:12;82;2;0;0;16;2;Sentinel-1
111;335056;2022-10-07T11:46:06;71;0;13;0;16;0;Sentinel-2
112;335056;2022-10-08T17:52:14;79;2;0;0;19;2;Sentinel-1 Sentinel-2
113;335056;2022-10-13T18:00:24;71;13;0;0;16;2;Sentinel-1 Sentinel-2
114;335056;2022-10-15T17:44:11;87;2;0;0;11;2;Sentinel-1 Sentinel-2
115;335056;2022-10-17T11:45:57;0;0;0;81;19;0;Sentinel-1 Sentinel-2
116;335056;2022-10-19T11:35:30;0;0;0;76;24;0;Sentinel-2
117;335056;2022-10-20T06:39:25;75;1;0;0;24;2;Sentinel-1
118;335056;2022-10-20T17:52:14;74;11;0;0;15;2;Sentinel-1
119;335056;2022-10-25T18:00:25;76;7;0;0;17;2;Sentinel-1 Sentinel-2
120;335056;2022-10-27T17:44:11;89;0;0;0;11;2;Sentinel-1 Sentinel-2
121;335056;2022-10-29T11:35:32;51;0;23;0;26;0;Sentinel-1 Sentinel-2
122;335056;2022-11-01T17:52:33;82;3;0;0;15;2;Sentinel-1 Sentinel-2
123;335056;2022-11-03T17:36:04;0;0;0;85;15;0;Sentinel-1 Sentinel-2
124;335056;2022-11-06T18:00:24;77;8;0;0;15;2;Sentinel-1 Sentinel-2
125;335056;2022-11-08T17:44:09;84;0;0;0;16;2;Sentinel-1 Sentinel-2
126;335056;2022-11-13T17:52:13;78;5;0;0;17;2;Sentinel-1 Sentinel-2
127;335056;2022-11-18T18:00:24;81;0;0;0;19;2;Sentinel-1 Sentinel-2
128;335056;2022-11-20T17:44:11;82;1;0;0;17;2;Sentinel-1 Sentinel-2
129;335056;2022-11-25T17:52:14;75;6;0;0;19;2;Sentinel-1 Sentinel-2
130;335056;2022-11-28T18:16:35;67;0;22;0;11;1;Sentinel-1 Sentinel-2
131;335056;2022-11-30T18:00:23;84;1;0;0;15;2;Sentinel-1
132;335056;2022-12-02T06:31:11;84;0;0;0;16;2;Sentinel-1
133;335056;2022-12-06T11:46:05;0;0;0;83;17;0;Sentinel-2
134;335056;2022-12-07T17:52:13;76;7;0;0;17;2;Sentinel-1 Sentinel-2
135;335056;2022-12-08T11:36:12;0;0;0;81;19;0;Sentinel-2
136;335056;2022-12-12T18:00:23;82;3;0;0;15;2;Sentinel-1 Sentinel-2
137;335056;2022-12-13T11:36:10;0;81;0;0;19;1;Sentinel-2
138;335056;2022-12-14T17:44:09;85;0;0;0;15;2;Sentinel-1 Sentinel-2
139;335056;2022-12-16T11:46:07;0;0;0;84;16;0;Sentinel-1 Sentinel-2
140;335056;2022-12-19T17:52:12;84;0;0;0;16;2;Sentinel-1 Sentinel-2
141;335056;2022-12-24T18:00:22;78;5;0;0;17;2;Sentinel-1 Sentinel-2
142;335056;2022-12-26T17:44:08;84;0;0;0;16;2;Sentinel-1 Sentinel-2
143;335056;2022-12-31T17:52:12;40;49;0;0;11;2;Sentinel-1 Sentinel-2
144;335057;2022-01-02T11:36:14;0;0;0;92;8;0;Sentinel-1 Sentinel-2
145;335057;2022-01-05T17:52:05;80;13;0;0;7;2;Sentinel-1 Sentinel-2
146;335057;2022-01-07T17:35:56;84;0;10;0;6;1;Sentinel-1 Sentinel-2
147;335057;2022-01-10T18:00:16;80;13;0;0;7;2;Sentinel-1
148;335057;2022-01-12T17:44:02;79;11;0;0;10;2;Sentinel-1 Sentinel-2
149;335057;2022-01-17T17:52:05;80;14;0;0;6;2;Sentinel-1 Sentinel-2
150;335057;2022-01-20T18:16:26;0;0;0;92;8;0;Sentinel-1 Sentinel-2
151;335057;2022-01-22T18:00:14;80;14;0;0;6;2;Sentinel-1 Sentinel-2
152;335057;2022-01-24T17:44:02;82;7;0;0;11;2;Sentinel-1 Sentinel-2
153;335057;2022-01-27T18:08:10;0;0;0;92;8;0;Sentinel-1 Sentinel-2
154;335057;2022-01-29T17:52:04;29;65;0;0;6;2;Sentinel-1 Sentinel-2
155;335057;2022-02-03T18:00:14;80;13;0;0;7;2;Sentinel-1 Sentinel-2
156;335057;2022-02-04T11:46:08;0;0;0;94;6;0;Sentinel-2
157;335057;2022-02-05T06:31:02;90;3;0;0;7;2;Sentinel-1
158;335057;2022-02-06T11:36:06;0;0;0;94;6;0;Sentinel-2
159;335057;2022-02-09T11:46:03;0;0;0;92;8;0;Sentinel-2
160;335057;2022-02-10T17:52:04;84;8;0;0;8;2;Sentinel-1 Sentinel-2
161;335057;2022-02-11T11:35:59;0;0;0;90;10;0;Sentinel-2
162;335057;2022-02-14T11:46:09;0;0;0;94;6;0;Sentinel-2
163;335057;2022-02-15T18:00:14;80;13;0;0;7;2;Sentinel-1 Sentinel-2
164;335057;2022-02-17T17:44:01;84;8;0;0;8;2;Sentinel-1 Sentinel-2
165;335057;2022-02-19T11:46:03;74;16;0;0;10;0;Sentinel-1 Sentinel-2
166;335057;2022-02-21T11:36:14;79;0;11;0;10;0;Sentinel-2
167;335057;2022-02-22T17:52:04;74;16;0;0;10;2;Sentinel-1 Sentinel-2
168;335057;2022-02-27T18:00:14;81;13;0;0;6;2;Sentinel-1
169;335057;2022-03-01T17:43:36;90;2;0;0;8;2;Sentinel-1 Sentinel-2
170;335057;2022-03-06T17:52:04;78;16;0;0;6;2;Sentinel-1 Sentinel-2
171;335057;2022-03-08T11:36:05;74;0;17;0;9;0;Sentinel-1 Sentinel-2
172;335057;2022-03-11T18:00:14;82;10;0;0;8;2;Sentinel-1 Sentinel-2
173;335057;2022-03-13T17:44:01;82;10;0;0;8;2;Sentinel-1 Sentinel-2
174;335057;2022-03-16T18:08:09;12;0;3;76;9;0;Sentinel-1 Sentinel-2
175;335057;2022-03-18T17:52:04;80;10;0;0;10;2;Sentinel-1 Sentinel-2
176;335057;2022-03-21T18:16:01;76;0;19;0;5;0;Sentinel-1 Sentinel-2
177;335057;2022-03-23T18:00:14;85;9;0;0;6;2;Sentinel-1 Sentinel-2
178;335057;2022-03-25T17:44:01;92;1;0;0;7;2;Sentinel-1 Sentinel-2
179;335057;2022-03-26T11:46:11;0;0;0;94;6;0;Sentinel-2
180;335057;2022-03-28T18:08:10;73;0;19;0;8;0;Sentinel-1 Sentinel-2
181;335057;2022-03-30T17:52:04;91;3;0;0;6;2;Sentinel-1 Sentinel-2
182;335057;2022-03-31T11:46:04;0;0;0;92;8;0;Sentinel-2
183;335057;2022-04-02T18:16:26;0;0;0;92;8;0;Sentinel-1 Sentinel-2
184;335057;2022-04-04T18:00:14;80;14;0;0;6;2;Sentinel-1
185;335057;2022-04-06T11:15:51;88;6;0;0;6;2;Sentinel-1 Sentinel-2
186;335057;2022-04-07T11:35:17;0;0;0;92;8;0;Sentinel-2
187;335057;2022-04-10T11:45:11;0;0;0;94;6;0;Sentinel-2
188;335057;2022-04-11T06:39:16;82;8;0;0;10;2;Sentinel-1
189;335057;2022-04-11T17:52:04;77;12;0;0;11;2;Sentinel-1 Sentinel-2
190;335057;2022-04-12T11:35:27;0;0;0;92;8;0;Sentinel-2
191;335057;2022-04-16T18:00:14;82;12;0;0;6;2;Sentinel-1
192;335057;2022-04-18T17:44:02;84;6;0;0;10;2;Sentinel-1 Sentinel-2
193;335057;2022-04-20T11:46:04;74;0;18;0;8;0;Sentinel-1 Sentinel-2
194;335057;2022-04-23T17:52:05;79;14;0;0;7;2;Sentinel-1 Sentinel-2
195;335057;2022-04-27T11:36:05;0;0;0;90;10;0;Sentinel-2
196;335057;2022-04-28T18:00:16;82;12;0;0;6;2;Sentinel-1
197;335057;2022-04-30T17:44:02;91;1;0;0;8;2;Sentinel-1 Sentinel-2
198;335057;2022-05-05T06:39:17;78;12;0;0;10;2;Sentinel-1
199;335057;2022-05-05T17:52:05;84;9;0;0;7;2;Sentinel-1
200;335057;2022-05-07T11:36:07;0;0;0;93;7;0;Sentinel-1 Sentinel-2
201;335057;2022-05-10T18:00:16;81;11;0;0;8;2;Sentinel-1 Sentinel-2
202;335057;2022-05-12T11:36:11;90;3;0;0;7;2;Sentinel-1 Sentinel-2
203;335057;2022-05-15T18:08:12;0;0;0;92;8;0;Sentinel-1 Sentinel-2
204;335057;2022-05-17T17:52:06;0;88;0;0;12;2;Sentinel-1 Sentinel-2
205;335057;2022-05-22T18:00:17;79;14;0;0;7;2;Sentinel-1
206;335057;2022-05-29T17:52:07;79;14;0;0;7;2;Sentinel-1 Sentinel-2
207;335057;2022-06-01T18:16:29;0;0;0;93;7;0;Sentinel-1 Sentinel-2
208;335057;2022-06-03T18:00:17;79;12;0;0;9;2;Sentinel-1 Sentinel-2
209;335057;2022-06-04T11:46:15;72;0;20;0;8;0;Sentinel-2
210;335057;2022-06-05T11:15:57;90;3;0;0;7;2;Sentinel-1 Sentinel-2
211;335057;2022-06-06T11:35:26;0;0;0;90;10;0;Sentinel-2
212;335057;2022-06-09T11:45:21;0;0;0;90;10;0;Sentinel-2
213;335057;2022-06-10T17:52:08;80;10;0;0;10;2;Sentinel-1 Sentinel-2
214;335057;2022-06-15T18:00:19;87;5;0;0;8;2;Sentinel-1 Sentinel-2
215;335057;2022-06-17T17:44:06;84;10;0;0;6;2;Sentinel-1 Sentinel-2
216;335057;2022-06-22T06:39:20;79;11;0;0;10;2;Sentinel-1
217;335057;2022-06-22T17:52:09;81;13;0;0;6;2;Sentinel-1
218;335057;2022-06-26T11:35:44;69;0;21;0;10;0;Sentinel-2
219;335057;2022-06-27T18:00:20;84;10;0;0;6;2;Sentinel-1 Sentinel-2
220;335057;2022-06-29T17:44:06;91;2;0;0;7;2;Sentinel-1 Sentinel-2
221;335057;2022-07-04T17:52:10;77;17;0;0;6;2;Sentinel-1 Sentinel-2
222;335057;2022-07-09T18:00:21;78;12;0;0;10;2;Sentinel-1 Sentinel-2
223;335057;2022-07-11T06:31:08;92;2;0;0;6;2;Sentinel-1
224;335057;2022-07-16T17:52:10;86;7;0;0;7;2;Sentinel-1 Sentinel-2
225;335057;2022-07-21T18:00:21;82;9;0;0;9;2;Sentinel-1 Sentinel-2
226;335057;2022-07-23T17:44:08;91;1;0;0;8;2;Sentinel-1 Sentinel-2
227;335057;2022-07-28T17:52:11;81;13;0;0;6;2;Sentinel-1 Sentinel-2
228;335057;2022-07-29T11:46:13;0;0;0;92;8;0;Sentinel-2
229;335057;2022-07-31T18:16:33;0;0;0;92;8;0;Sentinel-1 Sentinel-2
230;335057;2022-08-02T18:00:22;78;15;0;0;7;2;Sentinel-1 Sentinel-2
231;335057;2022-08-04T17:44:09;83;9;0;0;8;2;Sentinel-1 Sentinel-2
232;335057;2022-08-05T11:36:16;0;0;0;90;10;0;Sentinel-2
233;335057;2022-08-09T17:52:12;77;13;0;0;10;2;Sentinel-1 Sentinel-2
234;335057;2022-08-10T11:36:24;0;0;0;94;6;0;Sentinel-2
235;335057;2022-08-13T11:46:21;0;0;0;90;10;0;Sentinel-2
236;335057;2022-08-14T18:00:23;76;16;0;0;8;2;Sentinel-1 Sentinel-2
237;335057;2022-08-16T17:44:09;82;10;0;0;8;2;Sentinel-1 Sentinel-2
238;335057;2022-08-20T11:36:13;0;0;0;92;8;0;Sentinel-2
239;335057;2022-08-21T17:52:13;81;13;0;0;6;2;Sentinel-1 Sentinel-2
240;335057;2022-08-25T11:36:12;0;0;0;93;7;0;Sentinel-2
241;335057;2022-08-26T18:00:23;83;11;0;0;6;2;Sentinel-1 Sentinel-2
242;335057;2022-08-28T17:44:09;88;2;0;0;10;2;Sentinel-1 Sentinel-2
243;335057;2022-09-02T11:45:15;86;8;0;0;6;2;Sentinel-1 Sentinel-2
244;335057;2022-09-07T18:00:24;81;10;0;0;9;2;Sentinel-1 Sentinel-2
245;335057;2022-09-12T18:08:18;0;0;0;94;6;0;Sentinel-1 Sentinel-2
246;335057;2022-09-14T17:52:14;77;17;0;0;6;2;Sentinel-1 Sentinel-2
247;335057;2022-09-19T18:00:24;77;13;0;0;10;2;Sentinel-1 Sentinel-2
248;335057;2022-09-21T17:44:09;83;8;0;0;9;2;Sentinel-1 Sentinel-2
249;335057;2022-09-22T11:46:06;0;0;0;90;10;0;Sentinel-2
250;335057;2022-09-26T17:52:14;75;15;0;0;10;2;Sentinel-1 Sentinel-2
251;335057;2022-09-27T11:45:59;0;0;0;92;8;0;Sentinel-2
252;335057;2022-10-01T18:00:24;79;14;0;0;7;2;Sentinel-1 Sentinel-2
253;335057;2022-10-03T06:31:12;87;6;0;0;7;2;Sentinel-1
254;335057;2022-10-07T11:46:06;76;0;16;0;8;0;Sentinel-2
255;335057;2022-10-08T17:52:14;77;13;0;0;10;2;Sentinel-1 Sentinel-2
256;335057;2022-10-13T18:00:24;81;11;0;0;8;2;Sentinel-1 Sentinel-2
257;335057;2022-10-15T17:44:11;86;7;0;0;7;2;Sentinel-1 Sentinel-2
258;335057;2022-10-17T11:45:57;0;0;0;92;8;0;Sentinel-1 Sentinel-2
259;335057;2022-10-19T11:35:30;0;0;0;90;10;0;Sentinel-2
260;335057;2022-10-20T06:39:25;78;12;0;0;10;2;Sentinel-1
261;335057;2022-10-20T17:52:14;78;16;0;0;6;2;Sentinel-1
262;335057;2022-10-25T18:00:25;80;11;0;0;9;2;Sentinel-1 Sentinel-2
263;335057;2022-10-27T17:44:11;84;9;0;0;7;2;Sentinel-1 Sentinel-2
264;335057;2022-10-29T11:35:32;72;0;18;0;10;0;Sentinel-1 Sentinel-2
265;335057;2022-11-01T17:52:33;77;16;0;0;7;2;Sentinel-1 Sentinel-2
266;335057;2022-11-03T17:36:04;0;0;0;94;6;0;Sentinel-1 Sentinel-2
267;335057;2022-11-06T18:00:24;83;10;0;0;7;2;Sentinel-1 Sentinel-2
268;335057;2022-11-08T17:44:09;83;11;0;0;6;2;Sentinel-1 Sentinel-2
269;335057;2022-11-13T17:52:13;81;13;0;0;6;2;Sentinel-1 Sentinel-2
270;335057;2022-11-18T18:00:24;81;11;0;0;8;2;Sentinel-1 Sentinel-2
271;335057;2022-11-20T17:44:11;85;7;0;0;8;2;Sentinel-1 Sentinel-2
272;335057;2022-11-25T17:52:14;78;12;0;0;10;2;Sentinel-1 Sentinel-2
273;335057;2022-11-28T18:16:35;76;0;16;0;8;1;Sentinel-1 Sentinel-2
274;335057;2022-11-30T18:00:23;82;12;0;0;6;2;Sentinel-1
275;335057;2022-12-02T06:31:11;84;10;0;0;6;2;Sentinel-1
276;335057;2022-12-06T11:46:05;0;0;0;92;8;0;Sentinel-2
277;335057;2022-12-07T17:52:13;78;16;0;0;6;2;Sentinel-1 Sentinel-2
278;335057;2022-12-08T11:36:12;0;0;0;90;10;0;Sentinel-2
279;335057;2022-12-12T18:00:23;87;7;0;0;6;2;Sentinel-1 Sentinel-2
280;335057;2022-12-13T11:36:10;0;90;0;0;10;1;Sentinel-2
281;335057;2022-12-14T17:44:09;90;4;0;0;6;2;Sentinel-1 Sentinel-2
282;335057;2022-12-16T11:46:07;0;0;0;92;8;0;Sentinel-1 Sentinel-2
283;335057;2022-12-19T17:52:12;87;6;0;0;7;2;Sentinel-1 Sentinel-2
284;335057;2022-12-24T18:00:22;84;9;0;0;7;2;Sentinel-1 Sentinel-2
285;335057;2022-12-26T17:44:08;92;1;0;0;7;2;Sentinel-1 Sentinel-2
286;335057;2022-12-31T17:52:12;37;56;0;0;7;2;Sentinel-1 Sentinel-2
287;335058;2022-01-02T11:36:14;0;0;0;94;6;0;Sentinel-1 Sentinel-2
288;335058;2022-01-05T17:52:05;95;1;0;0;4;2;Sentinel-1 Sentinel-2
289;335058;2022-01-07T17:35:56;45;0;2;49;4;0;Sentinel-1 Sentinel-2
290;335058;2022-01-10T18:00:16;94;2;0;0;4;2;Sentinel-1
291;335058;2022-01-12T17:44:02;96;1;0;0;3;2;Sentinel-1 Sentinel-2
292;335058;2022-01-17T17:52:05;94;2;0;0;4;2;Sentinel-1 Sentinel-2
293;335058;2022-01-20T18:16:26;0;0;0;96;4;0;Sentinel-1 Sentinel-2
294;335058;2022-01-22T18:00:14;92;1;3;0;4;2;Sentinel-1 Sentinel-2
295;335058;2022-01-24T17:44:02;93;0;0;0;7;2;Sentinel-1 Sentinel-2
296;335058;2022-01-27T18:08:10;15;4;0;77;4;0;Sentinel-1 Sentinel-2
297;335058;2022-01-29T17:52:04;61;35;0;0;4;2;Sentinel-1 Sentinel-2
298;335058;2022-02-03T18:00:14;93;3;0;0;4;2;Sentinel-1 Sentinel-2
299;335058;2022-02-04T11:46:08;53;40;0;4;3;0;Sentinel-2
300;335058;2022-02-05T06:31:02;96;0;0;0;4;2;Sentinel-1
301;335058;2022-02-06T11:36:06;0;0;0;96;4;0;Sentinel-2
302;335058;2022-02-09T11:46:03;0;0;0;96;4;0;Sentinel-2
303;335058;2022-02-10T17:52:04;93;1;0;0;6;2;Sentinel-1 Sentinel-2
304;335058;2022-02-11T11:35:59;0;0;0;94;6;0;Sentinel-2
305;335058;2022-02-14T11:46:09;0;0;0;96;4;0;Sentinel-2
306;335058;2022-02-15T18:00:14;95;2;0;0;3;2;Sentinel-1 Sentinel-2
307;335058;2022-02-17T17:44:01;95;1;0;0;4;2;Sentinel-1 Sentinel-2
308;335058;2022-02-19T11:46:03;91;3;1;0;5;0;Sentinel-1 Sentinel-2
309;335058;2022-02-21T11:36:14;0;0;0;96;4;0;Sentinel-2
310;335058;2022-02-22T17:52:04;89;4;0;0;7;2;Sentinel-1 Sentinel-2
311;335058;2022-02-27T18:00:14;94;3;0;0;3;2;Sentinel-1
312;335058;2022-03-01T17:43:36;96;0;0;0;4;2;Sentinel-1 Sentinel-2
313;335058;2022-03-06T17:52:04;94;3;0;0;3;2;Sentinel-1 Sentinel-2
314;335058;2022-03-08T11:36:05;91;0;4;0;5;0;Sentinel-1 Sentinel-2
315;335058;2022-03-11T18:00:14;85;9;0;0;6;2;Sentinel-1 Sentinel-2
316;335058;2022-03-13T17:44:01;96;0;0;0;4;2;Sentinel-1 Sentinel-2
317;335058;2022-03-16T18:08:09;0;0;0;96;4;0;Sentinel-1 Sentinel-2
318;335058;2022-03-18T17:52:04;95;0;0;0;5;2;Sentinel-1 Sentinel-2
319;335058;2022-03-21T18:16:01;93;0;3;0;4;0;Sentinel-1 Sentinel-2
320;335058;2022-03-23T18:00:14;93;0;4;0;3;0;Sentinel-1 Sentinel-2
321;335058;2022-03-25T17:44:01;96;0;0;0;4;2;Sentinel-1 Sentinel-2
